uuid,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
eb4e6446-f18b-11ec-a33e-acde48001122,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.2,10.7,12.6,22,296
eb4e67f2-f18b-11ec-a33e-acde48001122,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.3,7.5,8.5,33,196
eb4e6b94-f18b-11ec-a33e-acde48001122,BMW,X2 xDrive28i,SUV - SMALL,2.0,4,AS8,Z,11.0,7.7,9.5,30,222
eb4e71b6-f18b-11ec-a33e-acde48001122,VOLVO,S60 POLESTAR,COMPACT,2.0,4,AS8,Z,11.8,8.5,10.3,27,241
eb4e7648-f18b-11ec-a33e-acde48001122,JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15.0,11.4,13.3,21,312
eb4e7a6c-f18b-11ec-a33e-acde48001122,BMW,435i CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.8,7.6,9.9,29,232
eb4e7e4a-f18b-11ec-a33e-acde48001122,FORD,Flex AWD,SUV - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22,303
eb4e8228-f18b-11ec-a33e-acde48001122,CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.0,14.9,18.8,15,441
eb4e8638-f18b-11ec-a33e-acde48001122,CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS8,X,12.8,8.8,11.0,26,259
eb4e8a8e-f18b-11ec-a33e-acde48001122,MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2.0,4,AS8,Z,10.2,7.4,9.0,31,210
eb4e8e3a-f18b-11ec-a33e-acde48001122,FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,X,16.8,13.2,15.2,19,356
eb4e91dc-f18b-11ec-a33e-acde48001122,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,Z,9.9,6.6,8.4,34,197
eb4e957e-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,GLC 300 4MATIC Coupe,SUV - SMALL,2.0,4,A9,Z,10.8,9.0,10.0,28,234
eb4e9920-f18b-11ec-a33e-acde48001122,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,A6,Z,10.4,7.6,9.1,31,209
eb4e9cb8-f18b-11ec-a33e-acde48001122,RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.0,13.8,20,325
eb4ea046-f18b-11ec-a33e-acde48001122,NISSAN,Qashqai AWD,STATION WAGON - SMALL,2.0,4,AV8,X,9.0,7.7,8.4,34,198
eb4ea3d4-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS10,X,16.1,12.4,14.5,19,339
eb4ea762-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,AS6,X,14.0,10.3,12.3,23,283
eb4eae2e-f18b-11ec-a33e-acde48001122,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M5,X,9.6,7.1,8.5,33,196
eb4eb2f2-f18b-11ec-a33e-acde48001122,ACURA,MDX HYBRID AWD,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,31,210
eb4eb716-f18b-11ec-a33e-acde48001122,HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,8.6,6.6,7.7,37,177
eb4ebafe-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,E,20.6,14.3,17.8,16,293
eb4ebec8-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.7,13.1,22,301
eb4ec288-f18b-11ec-a33e-acde48001122,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,22,299
eb4ec634-f18b-11ec-a33e-acde48001122,CHEVROLET,CRUZE HATCHBACK,MID-SIZE,1.4,4,AS6,X,8.1,6.2,7.3,39,172
eb4ec9d6-f18b-11ec-a33e-acde48001122,DODGE,DURANGO AWD,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265
eb4ecd78-f18b-11ec-a33e-acde48001122,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.3,7.0,8.3,34,193
eb4ed110-f18b-11ec-a33e-acde48001122,JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255
eb4ed49e-f18b-11ec-a33e-acde48001122,CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Z,15.1,9.9,12.7,22,292
eb4ed836-f18b-11ec-a33e-acde48001122,LAND ROVER,Range Rover Sport SVR,SUV - STANDARD,5.0,8,AS8,Z,16.2,12.0,14.3,20,336
eb4edbce-f18b-11ec-a33e-acde48001122,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.1,9.4,11.4,25,268
eb4edf52-f18b-11ec-a33e-acde48001122,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.2,15.2,18.0,16,296
eb4ee2e0-f18b-11ec-a33e-acde48001122,CHEVROLET,Spark,SUBCOMPACT,1.4,4,M5,X,8.0,6.2,7.2,39,170
eb4ee66e-f18b-11ec-a33e-acde48001122,LEXUS,NX 300 AWD,SUV - SMALL,2.0,4,AS6,Z,10.7,8.5,9.7,29,226
eb4ee9fc-f18b-11ec-a33e-acde48001122,FORD,Transit Connect Van LWB,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.0,8.8,10.6,27,247
eb4eed80-f18b-11ec-a33e-acde48001122,AUDI,A4 allroad quattro,STATION WAGON - SMALL,2.0,4,AM7,Z,10.0,7.4,8.8,32,206
eb4ef104-f18b-11ec-a33e-acde48001122,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.0,4,AS6,X,12.9,9.7,11.5,25,266
eb4ef47e-f18b-11ec-a33e-acde48001122,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,A6,X,8.7,6.9,7.9,36,183
eb4ef80c-f18b-11ec-a33e-acde48001122,PORSCHE,911 Carrera T,MINICOMPACT,3.0,6,AM7,Z,11.9,9.1,10.6,27,248
eb4efb90-f18b-11ec-a33e-acde48001122,JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8.0,9.8,29,225
eb4eff1e-f18b-11ec-a33e-acde48001122,JAGUAR,F-PACE 20d,SUV - SMALL,2.0,4,AS8,D,8.9,7.2,8.1,35,218
eb4f02a2-f18b-11ec-a33e-acde48001122,BUICK,Regal AWD,MID-SIZE,2.0,4,AS8,Z,11.0,8.0,9.6,29,227
eb4f0626-f18b-11ec-a33e-acde48001122,ASTON MARTIN,DB11 AMR,MINICOMPACT,5.2,12,A8,Z,15.5,10.6,13.3,21,312
eb4f09a0-f18b-11ec-a33e-acde48001122,BUICK,Regal AWD,MID-SIZE,2.0,4,AS8,Z,11.0,8.0,9.6,29,227
eb4f0d24-f18b-11ec-a33e-acde48001122,BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.9,8.1,10.2,28,238
eb4f109e-f18b-11ec-a33e-acde48001122,HYUNDAI,TUCSON,SUV - SMALL,2.0,4,AS6,X,10.1,7.6,9.0,31,211
eb4f1418-f18b-11ec-a33e-acde48001122,AUDI,Q5,SUV - SMALL,2.0,4,AS8,Z,12.0,8.5,10.4,27,239
eb4f179c-f18b-11ec-a33e-acde48001122,HYUNDAI,SANTA FE 4WD,SUV - SMALL,3.3,6,A6,X,13.3,9.5,11.6,24,267
eb4f1b16-f18b-11ec-a33e-acde48001122,HONDA,ACCORD,MID-SIZE,2.4,4,AV,X,9.0,6.6,7.9,36,182
eb4f1e90-f18b-11ec-a33e-acde48001122,AUDI,Q5 TDI (modified),SUV - SMALL,3.0,6,AS8,D,10.2,7.8,9.0,31,244
eb4f220a-f18b-11ec-a33e-acde48001122,PORSCHE,911 GT3,TWO-SEATER,4.0,6,M6,Z,18.0,11.5,15.1,19,352
eb4f2584-f18b-11ec-a33e-acde48001122,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,8.9,7.5,8.3,34,194
eb4f28fe-f18b-11ec-a33e-acde48001122,INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.6,10.7,12.8,22,294
eb4f2c6e-f18b-11ec-a33e-acde48001122,BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,14.3,9.3,12.1,23,283
eb4f2fe8-f18b-11ec-a33e-acde48001122,MINI,JOHN COOPER WORKS CLUBMAN,SUBCOMPACT,1.6,4,M6,Z,9.1,6.7,8.0,35,184
eb4f3362-f18b-11ec-a33e-acde48001122,INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.7,11.9,24,279
eb4f381c-f18b-11ec-a33e-acde48001122,JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30,218
eb4f3baa-f18b-11ec-a33e-acde48001122,MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.8,8.4,9.7,29,223
eb4f3f2e-f18b-11ec-a33e-acde48001122,INFINITI,QX50 AWD,SUV - SMALL,2.0,4,AV8,Z,10.0,7.8,9.0,31,211
eb4f42bc-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,C 350 COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.6,10.5,27,242
eb4f462c-f18b-11ec-a33e-acde48001122,MINI,Cooper S Countryman ALL4,MID-SIZE,2.0,4,M6,Z,11.3,7.8,9.7,29,228
eb4f49a6-f18b-11ec-a33e-acde48001122,FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,E,23.1,18.6,21.0,13,345
eb4f4f32-f18b-11ec-a33e-acde48001122,BMW,428i xDRIVE COUPE,COMPACT,2.0,4,AS8,Z,10.5,6.9,8.9,32,209
eb4f52c0-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,E 350 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,AS7,Z,12.1,8.6,10.5,27,242
eb4f5644-f18b-11ec-a33e-acde48001122,TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.3,6.2,7.4,38,170
eb4f5c5c-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,AS7,Z,14.8,9.8,12.5,23,287
eb4f6346-f18b-11ec-a33e-acde48001122,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.2,6.2,7.3,39,168
eb4f6774-f18b-11ec-a33e-acde48001122,HYUNDAI,SONATA HYBRID SE,MID-SIZE,2.0,4,AS6,X,6.0,5.3,5.7,50,137
eb4f6b70-f18b-11ec-a33e-acde48001122,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24,274
eb4f6f4e-f18b-11ec-a33e-acde48001122,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,E,18.7,12.9,16.1,18,264
eb4f730e-f18b-11ec-a33e-acde48001122,BMW,M8 Gran Coupe Competition,MID-SIZE,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
eb4f770a-f18b-11ec-a33e-acde48001122,PORSCHE,911 GT3,TWO-SEATER,4.0,6,AM7,Z,15.8,11.7,13.9,20,324
eb4f7ac0-f18b-11ec-a33e-acde48001122,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.8,8.6,10.4,27,278
eb4f7e6c-f18b-11ec-a33e-acde48001122,JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.4,4,A9,X,12.1,9.4,10.9,26,251
eb4f820e-f18b-11ec-a33e-acde48001122,PORSCHE,911 CARRERA S,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,29,226
eb4f85b0-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG GLE 43 4MATIC,SUV - STANDARD,3.0,6,A9,Z,13.6,10.1,12.0,24,281
eb4f897a-f18b-11ec-a33e-acde48001122,MINI,COOPER S COUNTRYMAN ALL4,MID-SIZE,2.0,4,M6,Z,11.3,7.7,9.7,29,227
eb4f8d1c-f18b-11ec-a33e-acde48001122,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,E,18.9,14.2,16.8,17,269
eb4f90be-f18b-11ec-a33e-acde48001122,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.7,4.9,4.8,59,110
eb4f9456-f18b-11ec-a33e-acde48001122,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,A6,X,9.9,7.5,8.8,32,202
eb4f97ee-f18b-11ec-a33e-acde48001122,MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,17.6,10.7,14.5,19,334
eb4f9b86-f18b-11ec-a33e-acde48001122,PORSCHE,911 Targa 4,MINICOMPACT,3.0,6,AM7,Z,10.9,8.4,9.8,29,228
eb4f9f14-f18b-11ec-a33e-acde48001122,ALFA ROMEO,4C,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,193
eb4fa2b6-f18b-11ec-a33e-acde48001122,ACURA,ILX,COMPACT,2.0,4,AS5,Z,9.7,6.7,8.3,34,191
eb4fa64e-f18b-11ec-a33e-acde48001122,JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,E,15.9,11.0,13.7,21,219
eb4fa9fa-f18b-11ec-a33e-acde48001122,CHEVROLET,Impala,FULL-SIZE,2.5,4,AS6,X,10.8,8.0,9.6,29,225
eb4fad92-f18b-11ec-a33e-acde48001122,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.8,10.7,12.4,23,291
eb4fb120-f18b-11ec-a33e-acde48001122,FORD,EXPLORER AWD (EcoBoost),SUV - STANDARD,3.5,6,AS6,X,14.9,10.7,13.0,22,299
eb4fb4a4-f18b-11ec-a33e-acde48001122,CHEVROLET,Suburban FFV,SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298
eb4fb832-f18b-11ec-a33e-acde48001122,GENESIS,G70 AWD,COMPACT,3.3,6,AS8,Z,13.3,9.5,11.6,24,274
eb4fbbc0-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,GL 63 AMG,SUV - STANDARD,5.5,8,AS7,Z,18.2,14.0,16.3,17,375
eb4fbf4e-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,AMG C 43 4MATIC,COMPACT,3.0,6,A9,Z,12.4,8.7,10.7,26,253
eb4fc2dc-f18b-11ec-a33e-acde48001122,FORD,MUSTANG,SUBCOMPACT,5.0,8,AS6,X,15.6,9.6,12.9,22,303
eb4fc660-f18b-11ec-a33e-acde48001122,JAGUAR,F-PACE 30t,SUV - SMALL,2.0,4,AS8,Z,10.9,8.7,9.9,29,232
eb4fc9e4-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,E,17.5,13.7,15.8,18,263
eb4fcd72-f18b-11ec-a33e-acde48001122,FORD,FUSION AWD,MID-SIZE,2.7,6,AS6,X,13.8,9.1,11.8,24,277
eb4fd0f6-f18b-11ec-a33e-acde48001122,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.1,9.2,10.8,26,253
eb4fd47a-f18b-11ec-a33e-acde48001122,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.8,12.6,16.0,18,256
eb4fd7fe-f18b-11ec-a33e-acde48001122,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.5,11.3,25,260
eb4fdb8c-f18b-11ec-a33e-acde48001122,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,E,30.0,20.4,25.7,11,411
eb4fdf06-f18b-11ec-a33e-acde48001122,CHEVROLET,SONIC 5,MID-SIZE,1.4,4,M6,X,8.5,6.2,7.5,38,173
eb4fe28a-f18b-11ec-a33e-acde48001122,KIA,SOUL,STATION WAGON - SMALL,2.0,4,A6,X,10.1,7.8,9.1,31,209
eb4fe60e-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM6,X,10.6,8.0,9.4,30,220
eb4fe992-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,AS7,Z,15.2,11.0,13.3,21,306
eb4fed20-f18b-11ec-a33e-acde48001122,BMW,428i COUPE,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,34,193
eb4ff0a4-f18b-11ec-a33e-acde48001122,HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13.0,9.7,11.5,25,269
eb4ff428-f18b-11ec-a33e-acde48001122,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20,334
eb4ff7a2-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,X,14.1,10.4,12.4,23,292
eb4ffb26-f18b-11ec-a33e-acde48001122,ACURA,ILX,COMPACT,2.4,4,M6,Z,11.2,7.7,9.6,29,221
eb4ffeaa-f18b-11ec-a33e-acde48001122,AUDI,A3,SUBCOMPACT,1.8,4,AM6,Z,10.0,7.1,8.7,32,200
eb50022e-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.6,8.1,35,190
eb500724-f18b-11ec-a33e-acde48001122,MINI,Cooper Countryman ALL4,STATION WAGON - SMALL,1.5,3,M6,Z,10.5,7.4,9.1,31,214
eb500da0-f18b-11ec-a33e-acde48001122,GMC,Yukon,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
eb5014d0-f18b-11ec-a33e-acde48001122,HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.8,6.9,8.5,33,202
eb501958-f18b-11ec-a33e-acde48001122,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.6,4.9,4.7,60,108
eb501d5e-f18b-11ec-a33e-acde48001122,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.6,9.8,11.3,25,266
eb502146-f18b-11ec-a33e-acde48001122,CHEVROLET,TRAX 4WD,SUV - SMALL,1.4,4,AS6,X,9.9,7.8,8.9,32,210
eb5026b4-f18b-11ec-a33e-acde48001122,HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV,X,7.4,5.6,6.6,43,153
eb502a7e-f18b-11ec-a33e-acde48001122,FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.5,6.5,7.6,37,175
eb502e2a-f18b-11ec-a33e-acde48001122,HONDA,HR-V,SUV - SMALL,1.8,4,M6,X,9.3,7.0,8.3,34,193
eb50321c-f18b-11ec-a33e-acde48001122,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.1,9.8,29,231
eb5035d2-f18b-11ec-a33e-acde48001122,LEXUS,UX 250h AWD,COMPACT,2.0,4,AV6,X,5.7,6.2,6.0,47,140
eb503974-f18b-11ec-a33e-acde48001122,GMC,Sierra 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.7,10.8,13.0,22,304
eb503d52-f18b-11ec-a33e-acde48001122,HONDA,Civic Coupe Si,COMPACT,1.5,4,M6,Z,8.4,6.2,7.4,38,173
eb5040ea-f18b-11ec-a33e-acde48001122,HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,AM7,X,9.7,7.4,8.6,33,205
eb504482-f18b-11ec-a33e-acde48001122,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,11.1,7.3,9.4,30,219
eb504bd0-f18b-11ec-a33e-acde48001122,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.7,9.1,11.7,24,273
eb505080-f18b-11ec-a33e-acde48001122,CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.7,6.9,8.4,34,197
eb505486-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS6,E,20.7,14.3,17.9,16,286
eb505864-f18b-11ec-a33e-acde48001122,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.4,7.6,8.6,33,201
eb505c24-f18b-11ec-a33e-acde48001122,MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,M6,Z,10.3,7.4,9.0,31,210
eb505fda-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.1,9.3,10.8,26,254
eb506386-f18b-11ec-a33e-acde48001122,FORD,T-150 Wagon FFV,VAN - PASSENGER,3.5,6,AS10,E,21.5,16.2,19.1,15,316
eb506732-f18b-11ec-a33e-acde48001122,KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,12.2,9.4,10.9,26,251
eb506aca-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,E 450 4MATIC Coupe,SUBCOMPACT,3.0,6,A9,Z,12.5,9.1,11.0,26,257
eb506e9e-f18b-11ec-a33e-acde48001122,CHEVROLET,TRAX 4WD,SUV - SMALL,1.4,4,AS6,X,9.7,7.6,8.7,32,205
eb507236-f18b-11ec-a33e-acde48001122,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS6,X,16.8,11.8,14.5,19,341
eb5075c4-f18b-11ec-a33e-acde48001122,CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,9.1,6.9,8.1,35,190
eb507948-f18b-11ec-a33e-acde48001122,CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS8,X,12.8,9.3,11.2,25,263
eb507cd6-f18b-11ec-a33e-acde48001122,KIA,FORTE KOUP,COMPACT,1.6,4,M6,X,10.1,8.0,9.2,31,216
eb50805a-f18b-11ec-a33e-acde48001122,LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2.0,4,AS6,Z,10.8,8.9,9.9,29,232
eb5083de-f18b-11ec-a33e-acde48001122,CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,17.1,10.6,14.2,20,234
eb5088fc-f18b-11ec-a33e-acde48001122,DODGE,CHARGER SRT 392 HEMI,FULL-SIZE,6.4,8,A8,Z,15.7,9.5,12.9,22,297
eb50902c-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,SLK 250,TWO-SEATER,1.8,4,AS7,Z,10.4,7.2,9.0,31,207
eb509572-f18b-11ec-a33e-acde48001122,JEEP,Cherokee,SUV - SMALL,2.4,4,A9,X,10.8,7.6,9.3,30,219
eb509982-f18b-11ec-a33e-acde48001122,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.4,8.2,10.0,28,230
eb509d6a-f18b-11ec-a33e-acde48001122,BENTLEY,FLYING SPUR,MID-SIZE,6.0,12,AS8,Z,19.6,11.7,16.0,18,375
eb50a134-f18b-11ec-a33e-acde48001122,HYUNDAI,TUCSON,SUV - SMALL,2.0,4,AS6,X,10.2,8.2,9.3,30,214
eb50a4ea-f18b-11ec-a33e-acde48001122,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,8.5,7.5,8.0,35,189
eb50a8a0-f18b-11ec-a33e-acde48001122,GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,21,312
eb50ac42-f18b-11ec-a33e-acde48001122,PORSCHE,CAYENNE PLATINUM,SUV - STANDARD,3.6,6,A8,Z,13.6,10.2,12.1,23,281
eb50afe4-f18b-11ec-a33e-acde48001122,MAZDA,CX-30,SUV - SMALL,2.5,4,AS6,X,9.3,7.1,8.3,34,194
eb50b368-f18b-11ec-a33e-acde48001122,RAM,1500 DIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.6,8.4,10.2,28,275
eb50b6f6-f18b-11ec-a33e-acde48001122,JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV - SMALL,3.2,6,A9,X,11.6,8.6,10.3,27,241
eb50ba84-f18b-11ec-a33e-acde48001122,MERCEDES-BENZ,E 450 4MATIC Cabriolet,SUBCOMPACT,3.0,6,A9,Z,12.7,10.1,11.6,24,271
eb50bdfe-f18b-11ec-a33e-acde48001122,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.4,7.0,7.8,36,181
eb50c18c-f18b-11ec-a33e-acde48001122,CHEVROLET,Blazer AWD,SUV - SMALL,2.0,4,A9,X,11.3,8.7,10.1,28,232
eb50c51a-f18b-11ec-a33e-acde48001122,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,14.4,10.4,12.6,22,295
eb50c8a8-f18b-11ec-a33e-acde48001122,FIAT,500X,SUV - SMALL,1.4,4,M6,X,9.5,7.1,8.4,34,197
eb50cc2c-f18b-11ec-a33e-acde48001122,CHEVROLET,SONIC RS,COMPACT,1.4,4,AS6,X,9.5,7.1,8.4,34,195
eb50cfba-f18b-11ec-a33e-acde48001122,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M6,Z,13.6,9.7,11.8,24,278
eb50d370-f18b-11ec-a33e-acde48001122,HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,AS6,X,9.7,7.2,8.6,33,198
eb50d6fe-f18b-11ec-a33e-acde48001122,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.6,11.6,13.8,20,324
eb50da82-f18b-11ec-a33e-acde48001122,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M7,Z,12.5,8.6,10.7,26,246
eb50ddfc-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,AM7,Z,10.6,8.0,9.4,30,220
eb50e1b2-f18b-11ec-a33e-acde48001122,KIA,Cadenza,FULL-SIZE,3.3,6,AS8,X,11.6,8.5,10.2,28,238
eb50e540-f18b-11ec-a33e-acde48001122,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.4,12.7,22,298
eb50e8c4-f18b-11ec-a33e-acde48001122,VOLKSWAGEN,PASSAT,MID-SIZE,2.0,4,AS6,X,9.3,6.5,8.1,35,188
eb50ec3e-f18b-11ec-a33e-acde48001122,LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.1,7.7,7.4,38,172
eb50efb8-f18b-11ec-a33e-acde48001122,INFINITI,Q50,MID-SIZE,2.0,4,AS7,Z,10.2,7.7,9.1,31,214
eb50f33c-f18b-11ec-a33e-acde48001122,RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,12.2,9.7,11.1,25,260
eb50f6b6-f18b-11ec-a33e-acde48001122,DODGE,DART TURBO AERO,MID-SIZE,1.4,4,AM6,X,8.4,5.9,7.3,39,168
eb50fa30-f18b-11ec-a33e-acde48001122,GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,E,15.6,10.8,13.4,21,221
